drug_id,disease_id
D008694,D019966
D008694,D019969
D008694,D019970
D008694,D020233
D008694,D020258
D008694,D020300
D008694,D020301
D008694,D020422
D008694,D020521
D008694,D023341
D008694,D049188
D008694,D050197
D008694,D051437
D008694,D053099
D008694,D054058
D008694,D054537
D008694,D056486
D008694,D056784
D008694,D064420
D008715,D001259
D008715,D001321
D008715,D003128
D008715,D003711
D008715,D004195
D008715,D005234
D008715,D005910
D008715,D006332
D008715,D006501
D008715,D006505
D008715,D006528
D008715,D006529
D008715,D007249
D008715,D007674
D008715,D007859
D008715,D008103
D008715,D008106
D008715,D008107
D008715,D008569
D008715,D009336
D008715,D011041
D008715,D012559
D008715,D012640
D008715,D013118
D008715,D015431
D008715,D019970
D008715,D020138
D008715,D034381
D008715,D048629
D008715,D056486
D008715,D065626
D008727,D000014
D008727,D000015
D008727,D000230
D008727,D000380
D008727,D000505
D008727,D000707
D008727,D000740
D008727,D000741
D008727,D000743
D008727,D000744
D008727,D000749
D008727,D000799
D008727,D000855
D008727,D001002
D008727,D001037
D008727,D001168
D008727,D001169
D008727,D001172
D008727,D001201
D008727,D001249
D008727,D001259
D008727,D001284
D008727,D001327
D008727,D001416
D008727,D001424
D008727,D001749
D008727,D001766
D008727,D001847
D008727,D001855
D008727,D001919
D008727,D001927
D008727,D001929
D008727,D001932
D008727,D001943
D008727,D002037
D008727,D002051
D008727,D002277
D008727,D002289
D008727,D002294
D008727,D002295
D008727,D002318
D008727,D002493
D008727,D002526
D008727,D002543
D008727,D002544
D008727,D002546
D008727,D002583
D008727,D002658
D008727,D002779
D008727,D002819
D008727,D002972
D008727,D003072
D008727,D003092
D008727,D003110
D008727,D003117
D008727,D003128
D008727,D003221
D008727,D003231
D008727,D003244
D008727,D003248
D008727,D003371
D008727,D003550
D008727,D003556
D008727,D003680
D008727,D003693
D008727,D003704
D008727,D003711
D008727,D003866
D008727,D003872
D008727,D003873
D008727,D003875
D008727,D003882
D008727,D003967
D008727,D004172
D008727,D004244
D008727,D004342
D008727,D004401
D008727,D004415
D008727,D004487
D008727,D004827
D008727,D004830
D008727,D004890
D008727,D005076
D008727,D005221
D008727,D005234
D008727,D005313
D008727,D005317
D008727,D005334
D008727,D005355
D008727,D005759
D008727,D005767
D008727,D005910
D008727,D006130
D008727,D006258
D008727,D006261
D008727,D006333
D008727,D006402
D008727,D006417
D008727,D006470
D008727,D006471
D008727,D006501
D008727,D006504
D008727,D006528
D008727,D006529
D008727,D006689
D008727,D006932
D008727,D006965
D008727,D006970
D008727,D006973
D008727,D006975
D008727,D007003
D008727,D007008
D008727,D007022
D008727,D007035
D008727,D007172
D008727,D007177
D008727,D007239
D008727,D007247
D008727,D007249
D008727,D007319
D008727,D007410
D008727,D007565
D008727,D007674
D008727,D007859
D008727,D007938
D008727,D007945
D008727,D007970
D008727,D008103
D008727,D008105
D008727,D008107
D008727,D008113
D008727,D008171
D008727,D008175
D008727,D008180
D008727,D008223
D008727,D008228
D008727,D008569
D008727,D008581
D008727,D008582
D008727,D009101
D008727,D009123
D008727,D009127
D008727,D009128
D008727,D009135
D008727,D009202
D008727,D009325
D008727,D009336
D008727,D009362
D008727,D009374
D008727,D009389
D008727,D009410
D008727,D009422
D008727,D009436
D008727,D009461
D008727,D009503
D008727,D009759
D008727,D009896
D008727,D009901
D008727,D010019
D008727,D010051
D008727,D010146
D008727,D010198
D008727,D010211
D008727,D010243
D008727,D010264
D008727,D010291
D008727,D010292
D008727,D010302
D008727,D010488
D008727,D010490
D008727,D010493
D008727,D010523
D008727,D010538
D008727,D010787
D008727,D010996
D008727,D011014
D008727,D011115
D008727,D011141
D008727,D011248
D008727,D011297
D008727,D011471
D008727,D011507
D008727,D011537
D008727,D011565
D008727,D011654
D008727,D011655
D008727,D011693
D008727,D011782
D008727,D012008
D008727,D012021
D008727,D012131
D008727,D012141
D008727,D012208
D008727,D012509
D008727,D012640
D008727,D012678
D008727,D012798
D008727,D012817
D008727,D012871
D008727,D012878
D008727,D012893
D008727,D013064
D008727,D013118
D008727,D013163
D008727,D013226
D008727,D013262
D008727,D013274
D008727,D013280
D008727,D013651
D008727,D013921
D008727,D013927
D008727,D014202
D008727,D014474
D008727,D014549
D008727,D014594
D008727,D014652
D008727,D014657
D008727,D014717
D008727,D014786
D008727,D014839
D008727,D015179
D008727,D015431
D008727,D015451
D008727,D015470
D008727,D015473
D008727,D015746
D008727,D015835
D008727,D016055
D008727,D016393
D008727,D016403
D008727,D017093
D008727,D017114
D008727,D017119
D008727,D017202
D008727,D017285
D008727,D017563
D008727,D017880
D008727,D018366
D008727,D018500
D008727,D018771
D008727,D018805
D008727,D018879
D008727,D018908
D008727,D019226
D008727,D019465
D008727,D019636
D008727,D019964
D008727,D020138
D008727,D020233
D008727,D020246
D008727,D020258
D008727,D020521
D008727,D022124
D008727,D023341
D008727,D029424
D008727,D051437
D008727,D052016
D008727,D053099
D008727,D053608
D008727,D053609
D008727,D054038
D008727,D054198
D008727,D054218
D008727,D055370
D008727,D056486
D008727,D056784
D008727,D058186
D008727,D062787
D008727,D064420
D008750,D000380
D008750,D000740
D008750,D000743
D008750,D000744
D008750,D000855
D008750,D000860
D008750,D001264
D008750,D001523
D008750,D001855
D008750,D001919
D008750,D001929
D008750,D002312
D008750,D002544
D008750,D002779
D008750,D002780
D008750,D002819
D008750,D003072
D008750,D003092
D008750,D003221
D008750,D003248
D008750,D003704
D008750,D003866
D008750,D004342
D008750,D004417
D008750,D004802
D008750,D005076
D008750,D005221
D008750,D005234
D008750,D005334
D008750,D005355
D008750,D005687
D008750,D006099
D008750,D006212
D008750,D006261
D008750,D006333
D008750,D006501
D008750,D006505
D008750,D006529
D008750,D006966
D008750,D006973
D008750,D006975
D008750,D006977
D008750,D006987
D008750,D007010
D008750,D007022
D008750,D007024
D008750,D007172
D008750,D007177
D008750,D007565
D008750,D008103
D008750,D008180
D008750,D009127
D008750,D009135
D008750,D009205
D008750,D009325
D008750,D009336
D008750,D010195
D008750,D010259
D008750,D010300
D008750,D010302
D008750,D010493
D008750,D010996
D008750,D011297
D008750,D011605
D008750,D011928
D008750,D012021
D008750,D012131
D008750,D012640
D008750,D012804
D008750,D012893
D008750,D013163
D008750,D013280
D008750,D013375
D008750,D013575
D008750,D013610
D008750,D014202
D008750,D014549
D008750,D014555
D008750,D014839
D008750,D014987
D008750,D015746
D008750,D017379
D008750,D017563
D008750,D018476
D008750,D018771
D008750,D018908
D008750,D020233
D008750,D023341
D008750,D041781
D008750,D047508
D008750,D051437
D008750,D054537
D008750,D056486
D008750,D058186
D008750,D064420
D008775,D000140
D008775,D000741
D008775,D000743
D008775,D000799
D008775,D000855
D008775,D001145
D008775,D001172
D008775,D001201
D008775,D001249
D008775,D001281
D008775,D001282
D008775,D001424
D008775,D001649
D008775,D001714
D008775,D001766
D008775,D001919
D008775,D001927
D008775,D001928
D008775,D001930
D008775,D002312
D008775,D002386
D008775,D002543
D008775,D002561
D008775,D002779
D008775,D003221
D008775,D003244
D008775,D003248
D008775,D003556
D008775,D003882
D008775,D003920
D008775,D004195
D008775,D004342
D008775,D004417
D008775,D004830
D008775,D004890
D008775,D004892
D008775,D005234
D008775,D005334
D008775,D005921
D008775,D005923
D008775,D006212
D008775,D006261
D008775,D006312
D008775,D006319
D008775,D006323
D008775,D006331
D008775,D006332
D008775,D006402
D008775,D006417
D008775,D006470
D008775,D006505
D008775,D006606
D008775,D006689
D008775,D006934
D008775,D006937
D008775,D006943
D008775,D006947
D008775,D006965
D008775,D006966
D008775,D006967
D008775,D006973
D008775,D006996
D008775,D007008
D008775,D007022
D008775,D007239
D008775,D007674
D008775,D007683
D008775,D008180
D008775,D008223
D008775,D008228
D008775,D008569
D008775,D008582
D008775,D009101
D008775,D009103
D008775,D009133
D008775,D009135
D008775,D009157
D008775,D009202
D008775,D009203
D008775,D009205
D008775,D009325
D008775,D009369
D008775,D009393
D008775,D009395
D008775,D009404
D008775,D009422
D008775,D009437
D008775,D009468
D008775,D009503
D008775,D009886
D008775,D010146
D008775,D010149
D008775,D010198
D008775,D010243
D008775,D010264
D008775,D010292
D008775,D010488
D008775,D010523
D008775,D010689
D008775,D010996
D008775,D011014
D008775,D011115
D008775,D011183
D008775,D011507
D008775,D011537
D008775,D011595
D008775,D011605
D008775,D011654
D008775,D011658
D008775,D011695
D008775,D011782
D008775,D012131
D008775,D012164
D008775,D012206
D008775,D012640
D008775,D012769
D008775,D012893
D008775,D013118
D008775,D013119
D008775,D013203
D008775,D013375
D008775,D013610
D008775,D013617
D008775,D013921
D008775,D014202
D008775,D014549
D008775,D014581
D008775,D014657
D008775,D014693
D008775,D014786
D008775,D014839
D008775,D015267
D008775,D015430
D008775,D015431
D008775,D015433
D008775,D015451
D008775,D015746
D008775,D016403
D008775,D017093
D008775,D017114
D008775,D017116
D008775,D017285
D008775,D017563
D008775,D018366
D008775,D018771
D008775,D018805
D008775,D018908
D008775,D020246
D008775,D020250
D008775,D020258
D008775,D020422
D008775,D020520
D008775,D041781
D008775,D051437
D008775,D053099
D008775,D054038
D008775,D054198
D008775,D055154
D008775,D055370
D008775,D056486
D008775,D058186
D008775,D064420
D008790,D000419
D008790,D000787
D008790,D000799
D008790,D001008
D008790,D001145
D008790,D001281
D008790,D001282
D008790,D001919
D008790,D002311
D008790,D002312
D008790,D002318
D008790,D002493
D008790,D002637
D008790,D003324
D008790,D003327
D008790,D003693
D008790,D003866
D008790,D003928
D008790,D004172
D008790,D004244
D008790,D004342
D008790,D004417
D008790,D004487
D008790,D004719
D008790,D005076
D008790,D005221
D008790,D005355
D008790,D006029
D008790,D006212
D008790,D006261
D008790,D006327
D008790,D006331
D008790,D006333
D008790,D006417
D008790,D006501
D008790,D006505
D008790,D006869
D008790,D006930
D008790,D006940
D008790,D006943
D008790,D006947
D008790,D006973
D008790,D006976
D008790,D007022
D008790,D007024
D008790,D007172
D008790,D007333
D008790,D007511
D008790,D007674
D008790,D008133
D008790,D008180
D008790,D008881
D008790,D009202
D008790,D009203
D008790,D009205
D008790,D009798
D008790,D010292
D008790,D011141
D008790,D011507
D008790,D011537
D008790,D011605
D008790,D011654
D008790,D011928
D008790,D012131
D008790,D012206
D008790,D012678
D008790,D012735
D008790,D012770
D008790,D012817
D008790,D012893
D008790,D013009
D008790,D013313
D008790,D013375
D008790,D013575
D008790,D013610
D008790,D013617
D008790,D014202
D008790,D014652
D008790,D014693
D008790,D015428
D008790,D016171
D008790,D016491
D008790,D017109
D008790,D017180
D008790,D017202
D008790,D017379
D008790,D018487
D008790,D018754
D008790,D018879
D008790,D020257
D008790,D050171
D008790,D050197
D008790,D054058
D008790,D054537
D008790,D058186
D008790,D064420
D008797,D001161
D008797,D004213
D008797,D006332
D008797,D006973
D008797,D007022
D008797,D007674
D008797,D007859
D008797,D008569
D008797,D012640
D008797,D013375
D008797,D014717
D008797,D019970
D008797,D056486
D008825,D000707
D008825,D000740
D008825,D000799
D008825,D001145
D008825,D002318
D008825,D006331
D008825,D008325
D008825,D010689
D008825,D011537
D008825,D012640
D008825,D013924
D008825,D016757
D008825,D017180
D008825,D056486
D008825,D062787
D008874,D000544
D008874,D000647
D008874,D000860
D008874,D001037
D008874,D001049
D008874,D001259
D008874,D001264
D008874,D001281
D008874,D001342
D008874,D001480
D008874,D001523
D008874,D001919
D008874,D001927
D008874,D002318
D008874,D002375
D008874,D002493
D008874,D003072
D008874,D003128
D008874,D003221
D008874,D003680
D008874,D003693
D008874,D004172
D008874,D004244
D008874,D004401
D008874,D004409
D008874,D004417
D008874,D004421
D008874,D004827
D008874,D004830
D008874,D004831
D008874,D006212
D008874,D006323
D008874,D006331
D008874,D006606
D008874,D006930
D008874,D006970
D008874,D006973
D008874,D007022
D008874,D007319
D008874,D007431
D008874,D007859
D008874,D008569
D008874,D009127
D008874,D009207
D008874,D009325
D008874,D009461
D008874,D010146
D008874,D010149
D008874,D010554
D008874,D010689
D008874,D011183
D008874,D011595
D008874,D011596
D008874,D011605
D008874,D011618
D008874,D012021
D008874,D012120
D008874,D012131
D008874,D012640
D008874,D012893
D008874,D013226
D008874,D013375
D008874,D013610
D008874,D013924
D008874,D014202
D008874,D014474
D008874,D014652
D008874,D014717
D008874,D014839
D008874,D015431
D008874,D016757
D008874,D017109
D008874,D018879
D008874,D018908
D008874,D019586
D008874,D019636
D008874,D019970
D008874,D020230
D008874,D020250
D008874,D020821
D008874,D062787
D008874,D064420
D008879,D000857
D008879,D001259
D008879,D001919
D008879,D002303
D008879,D004244
D008879,D004421
D008879,D005221
D008879,D006261
D008879,D006333
D008879,D006869
D008879,D006973
D008879,D007022
D008879,D007024
D008879,D009120
D008879,D009336
D008879,D010292
D008879,D011507
D008879,D011537
D008879,D013575
D008879,D013651
D008879,D015431
D008879,D016055
D008879,D018908
D008942,D000505
D008942,D000740
D008942,D001145
D008942,D001281
D008942,D001424
D008942,D001745
D008942,D001749
D008942,D001919
D008942,D001943
D008942,D002277
D008942,D002295
D008942,D002543
D008942,D002779
D008942,D003556
D008942,D003711
D008942,D003875
D008942,D003967
D008942,D004681
D008942,D004719
D008942,D004802
D008942,D005334
D008942,D006331
D008942,D006333
D008942,D006402
D008942,D006689
D008942,D006932
D008942,D007674
D008942,D007938
D008942,D007945
D008942,D007970
D008942,D008107
D008942,D008133
D008942,D008223
D008942,D008228
D008942,D009103
D008942,D009140
D008942,D009190
D008942,D009202
D008942,D009325
D008942,D009336
D008942,D009369
D008942,D009374
D008942,D009503
D008942,D010051
D008942,D010264
D008942,D010538
D008942,D011041
D008942,D011471
D008942,D012008
D008942,D012206
D008942,D012208
D008942,D012871
D008942,D013280
D008942,D013921
D008942,D014202
D008942,D014839
D008942,D015179
D008942,D015451
D008942,D015470
D008942,D015473
D008942,D016171
D008942,D017563
D008942,D020258
D008942,D028361
D008942,D051437
D008942,D052016
D008942,D054198
D008942,D056784
D008942,D058186
D008942,D064420
D008942,D066126
D009020,D000014
D009020,D000647
D009020,D000707
D009020,D000855
D009020,D000860
D009020,D001002
D009020,D001008
D009020,D001049
D009020,D001145
D009020,D001281
D009020,D001284
D009020,D001416
D009020,D001480
D009020,D001714
D009020,D001919
D009020,D001927
D009020,D002311
D009020,D002375
D009020,D002389
D009020,D002545
D009020,D002637
D009020,D002769
D009020,D002779
D009020,D003072
