meshid,side effect UMLS_id
D009538,C0521839
D009538,C0399459
D009538,C0439857
D009538,C0497247
D009538,C0520966
D009538,C0542203
D009538,C0268000
D009538,C0600142
D009538,C0236075
D009538,C0700184
D009538,C0700590
D009538,C0020458
D009538,C0702166
D009538,C0853619
D009538,C0858635
D009538,C0549373
D009538,C1145670
D009538,C1167842
D009538,C1260880
D009538,C0027441
D009538,C1268766
D009538,C0549405
D009538,C2242996
D009538,C2830004
D009538,C3257803
D009538,C0152227
D009538,C3665386
D009538,C3665347
D009543,C0000737
D009543,C0687713
D009543,C0001824
D009543,C0002170
D009543,C0002418
D009543,C0002622
D009543,C0002792
D009543,C0002871
D009543,C0002878
D009543,C0002962
D009543,C0002994
D009543,C0003123
D009543,C0232462
D009543,C0003467
D009543,C0003811
D009543,C0003862
D009543,C0948594
D009543,C0003864
D009543,C0004093
D009543,C0004134
D009543,C0004238
D009543,C0004604
D009543,C0004936
D009543,C0005758
D009543,C0085932
D009543,C0006145
D009543,C0006266
D009543,C0007222
D009543,C0007642
D009543,C0007859
D009543,C0008031
D009543,C0008370
D009543,C0008372
D009543,C0009421
D009543,C0009676
D009543,C1443060
D009543,C0009763
D009543,C0009782
D009543,C0009806
D009543,C0010200
D009543,C0011124
D009543,C0855242
D009543,C0011168
D009543,C0011603
D009543,C0011606
D009543,C0011991
D009543,C0012569
D009543,C0012833
D009543,C0013378
D009543,C0013395
D009543,C0013404
D009543,C0013428
D009543,C0013604
D009543,C0014457
D009543,C0014518
D009543,C0014591
D009543,C0014724
D009543,C0014742
D009543,C0014804
D009543,C0014868
D009543,C0015230
D009543,C0015397
D009543,C0015402
D009543,C0015672
D009543,C0015967
D009543,C0016204
D009543,C0016382
D009543,C0017168
D009543,C0017181
D009543,C0017563
D009543,C0017565
D009543,C0017566
D009543,C0017574
D009543,C0018099
D009543,C0018418
D009543,C0018681
D009543,C0018790
D009543,C0018799
D009543,C0018801
D009543,C0018802
D009543,C0018834
D009543,C0018965
D009543,C0019080
D009543,C0518015
D009543,C0019158
D009543,C0020456
D009543,C0020517
D009543,C0020540
D009543,C0020580
D009543,C0020649
D009543,C0020651
D009543,C0021053
D009543,C0021368
D009543,C0021843
D009543,C0022346
D009543,C0022408
D009543,C0029408
D009543,C0022650
D009543,C0392525
D009543,C0023052
D009543,C0023218
D009543,C0037763
D009543,C0023222
D009543,C0030196
D009543,C0023530
D009543,C0024902
D009543,C0025061
D009543,C0025222
D009543,C0025345
D009543,C0026821
D009543,C0026826
D009543,C0026848
D009543,C0027424
D009543,C0027497
D009543,C0027765
D009543,C0027769
D009543,C0233494
D009543,C0028084
D009543,C0028734
D009543,C0028961
D009543,C0030193
D009543,C0030252
D009543,C0030554
D009543,C0030794
D009543,C0031256
D009543,C0031350
D009543,C0031542
D009543,C0032617
D009543,C1167965
D009543,C0033774
D009543,C0034063
D009543,C0034150
D009543,C1368065
D009543,C0034642
D009543,C0035455
D009543,C0036980
D009543,C0037199
D009543,C0037274
D009543,C0037317
D009543,C0851578
D009543,C0038325
D009543,C0038450
D009543,C0038990
D009543,C0020458
D009543,C0039070
D009543,C0041657
D009543,C0036974
D009543,C0039231
D009543,C0039971
D009543,C0040034
D009543,C0040264
D009543,C0040822
D009543,C0041582
D009543,C0041834
D009543,C0041912
D009543,C0042023
D009543,C0042024
D009543,C0042075
D009543,C0041969
D009543,C0042109
D009543,C0042373
D009543,C0042401
D009543,C1142412
D009543,C0042571
D009543,C0042963
D009543,C0043094
D009543,C0043096
D009543,C0043144
D009543,C0043352
D009543,C0080276
D009543,C0085593
D009543,C0085612
D009543,C0085633
D009543,C0233472
D009543,C0085641
D009543,C0085649
D009543,C0085688
D009543,C0149931
D009543,C0151190
D009543,C0151205
D009543,C0151662
D009543,C0151744
D009543,C0151766
D009543,C0151826
D009543,C0151827
D009543,C0151883
D009543,C0151905
D009543,C0151971
D009543,C0152031
D009543,C0155003
D009543,C0155919
D009543,C0162298
D009543,C0162429
D009543,C0162830
D009543,C0178298
D009543,C0220870
D009543,C0220981
D009543,C0231218
D009543,C0234215
D009543,C2047937
D009543,C0231528
D009543,C0231530
D009543,C0234193
D009543,C2939147
D009543,C0234233
D009543,C0234428
D009543,C0150450
D009543,C0234913
D009543,C0235031
D009543,C0235198
D009543,C1306341
D009543,C0233414
D009543,C0235467
D009543,C0235901
D009543,C0022904
D009543,C0236106
D009543,C0236124
D009543,C0242073
D009543,C0948349
D009543,C0242350
D009543,C0242429
D009543,C2363730
D009543,C2363731
D009543,C0267792
D009543,C0340464
D009543,C0340865
D009543,C0344232
D009543,C0392025
D009543,C0000731
D009543,C0392699
D009543,C0392703
D009543,C0403447
D009543,C1565489
D009543,C0022661
D009543,C0423791
D009543,C0424295
D009543,C0085631
D009543,C0424790
D009543,C0426576
D009543,C0017178
D009543,C0428977
D009543,C0438215
D009543,C0497156
D009543,C0497247
D009543,C0542571
D009543,C0546884
D009543,C0547030
D009543,C3665347
D009543,C0549209
D009543,C0549262
D009543,C0549622
D009543,C0574067
D009543,C0600142
D009543,C0236075
D009543,C0700590
D009543,C0728899
D009543,C0032343
D009543,C0750272
D009543,C0271240
D009543,C0847033
D009543,
D009543,C0853908
D009543,C0877055
D009543,C0917801
D009543,C0947912
D009543,C0151786
D009543,C1287298
D009543,C1321581
D009543,C1328327
D009543,C1959797
D009543,C2697368
D009543,C0232487
D009543,C2830004
D009543,C3665386
D009567,C0000768
D009567,C0424605
D009567,C0001807
D009567,C0001824
D009567,C0001957
D009567,C0002622
D009567,C0002624
D009567,C0003467
D009567,C0004093
D009567,C0004134
D009567,C0009450
D009567,C0009676
D009567,C1443060
D009567,C0009806
D009567,C0011168
D009567,C0011991
D009567,C0012569
D009567,C0012833
D009567,C0013144
D009567,C2830004
D009567,C0013404
D009567,C0015230
D009567,C0011603
D009567,C0015672
D009567,C0018524
D009567,C0018681
D009567,C0018834
D009567,C0013395
D009567,C0018939
D009567,C0020517
D009567,C0020649
D009567,C0020672
D009567,C0413252
D009567,C0020903
D009567,C0022107
D009567,C0022346
D009567,C0023380
D009567,C0023530
D009567,C0026821
D009567,C0037763
D009567,C0026838
D009567,C0027497
D009567,C0027769
D009567,C0233494
D009567,C0028084
D009567,C0028643
D009567,C0278134
D009567,C0020580
D009567,C0030252
D009567,C0032285
D009567,C0032290
D009567,C0032961
D009567,C0033774
D009567,C0033975
D009567,C0034634
D009567,C0002957
D009567,C0036104
D009567,C0037036
D009567,C0036572
D009567,C0038990
D009567,C0020458
D009567,C0039070
D009567,C0041657
D009567,C0036974
D009567,C0040822
D009567,C0042024
D009567,C0042571
D009567,C0042963
D009567,C0085631
D009567,C0087169
D009567,C0152128
D009567,C0151559
D009567,C0549249
D009567,C0151610
D009567,C0040409
D009567,C0151786
D009567,C0220870
D009567,C0221100
D009567,C0221423
D009567,C0231218
D009567,C0221745
D009567,C0232459
D009567,C0017178
D009567,C0233407
D009567,C0233477
D009567,C0233485
D009567,C0233514
D009567,C0233571
D009567,C0233632
D009567,C1306341
D009567,C0233746
D009567,C0233794
D009567,C0234518
D009567,C0013362
D009567,C0235195
D009567,C0235309
D009567,C0232487
D009567,C0235966
D009567,C0234458
D009567,C0236068
D009567,C0344232
D009567,C0424295
D009567,C0424323
D009567,C0427108
D009567,C0575090
D009567,C0520966
D009567,C0541879
D009567,C0086168
D009567,C0701824
D009567,C0575081
D009567,C0751295
D009567,C0877609
D009567,C1504494
D009567,C0030554
D009567,C2697368
D009638,C0001125
D009638,C0003467
D009638,C0003811
D009638,C0013404
D009638,C0015376
D009638,C0017086
D009638,C0018681
D009638,C0020538
D009638,C0030232
D009638,C0038990
D009638,C0020458
D009638,C0042963
D009638,C0085636
D009638,C0151795
D009638,C0151826
D009638,C0008031
D009638,C0242151
D009638,C0001807
D009638,C0428977
D009638,C0497247
D009638,C0546884
D009638,C1168188
D009643,C0000729
D009643,C0000737
D009643,C0687713
D009643,C0001824
D009643,C0001925
D009643,C0002792
D009643,C0002878
D009643,C0002994
D009643,C0003123
D009643,C0232462
D009643,C0003467
D009643,C0003469
D009643,C0003862
D009643,C0948594
D009643,C0003864
D009643,C0004093
D009643,C0004134
D009643,C0004604
D009643,C0005758
D009643,C0085932
D009643,C0006444
D009643,C0006852
D009643,C0700345
D009643,C1609512
D009643,C0008031
D009643,C0008370
D009643,C0009676
D009643,C1443060
D009643,C0009763
D009643,C0009806
D009643,C0011168
D009643,C0011606
D009643,C0011609
D009643,C0011991
D009643,C0012569
D009643,C0012833
D009643,C0013144
D009643,C2830004
D009643,C0013362
D009643,C0029408
D009643,C0013378
D009643,C0013390
D009643,C0013395
D009643,C0013404
D009643,C0013604
D009643,C0014457
D009643,C0014518
D009643,C0014742
D009643,C0015230
D009643,C0011603
D009643,C0015672
D009643,C0015967
D009643,C0016204
D009643,C0017979
D009643,C0018378
D009643,C0018524
D009643,C0018681
D009643,C0018834
D009643,C0018965
D009643,C0019158
D009643,C0020458
D009643,C0020517
D009643,C0020580
D009643,C0020615
D009643,C0020651
D009643,C0022107
D009643,C0022346
D009643,C0022354
D009643,C0023530
D009643,C0026821
D009643,C0037763
D009643,C0026826
D009643,C0026896
D009643,C0027051
D009643,C0948089
D009643,C0027066
D009643,C0027497
D009643,C0027707
D009643,C0041349
D009643,C0027769
D009643,C0233494
D009643,C0027947
D009643,C0028738
D009643,C0030252
D009643,C0030305
D009643,C0030554
D009643,C0031117
D009643,C0033687
D009643,C0948586
D009643,C0033774
D009643,C0033775
D009643,C0033777
D009643,C2242737
D009643,C0033975
D009643,C0034886
D009643,C0035078
D009643,C0036572
D009643,C0037317
D009643,C0851578
D009643,C0038325
D009643,C0038362
D009643,C0038999
D009643,C0039503
D009643,C0040034
D009643,C0040264
D009643,C0040479
D009643,C0040822
D009643,C0041834
D009643,C0042109
D009643,C0042384
D009643,C0042571
D009643,C0042963
D009643,C0043352
D009643,C0085593
D009643,C0085605
D009643,C0085612
D009643,C0085631
D009643,C0149745
D009643,C0151539
D009643,C0151578
D009643,C0235431
D009643,C0151579
D009643,C0151740
D009643,C0151754
D009643,C0853149
D009643,C0151798
D009643,C0151827
D009643,C0151849
D009643,C0852911
D009643,C0151904
D009643,C0151937
D009643,C0152025
D009643,C0152169
D009643,C0152183
D009643,C0021776
D009643,C0152227
D009643,C0162298
D009643,C0220870
D009643,C0220981
D009643,C0231528
D009643,C0233407
D009643,C0234233
D009643,C0234533
D009643,C0235146
D009643,C0235290
D009643,C0235324
D009643,C0240327
D009643,C0340865
D009643,C0344232
D009643,C0349506
D009643,C0162830
D009643,C0392386
D009643,C0403723
D009643,C0547030
D009643,C3665347
D009643,C0566948
D009643,C3160944
D009643,C0575805
D009643,C0853619
D009643,C0700225
D009643,C0740425
D009643,C0744727
D009643,C0750394
D009643,C0857448
D009643,C0858667
D009643,C0877359
D009643,C0151766
D009643,C0877440
D009643,C0917801
D009643,C0973461
D009643,C0003537
D009643,C1257843
D009643,C1384666
D009643,C0011053
D009643,C1527358
D009643,C2129214
D009643,C2242996
D009643,C2939465
D009643,C2973529
D010096,C0003862
D010096,C0948594
D010096,C0006266
D010096,C0011991
D010096,C0012569
D010096,C0012833
D010096,C0013395
D010096,C0015672
D010096,C0004093
D010096,C0018681
D010096,C0018801
D010096,C0020517
D010096,C0020615
D010096,C0020649
D010096,C0020651
D010096,C0027497
D010096,C0030252
D010096,C0033774
D010096,C0033975
D010096,C0036341
D010096,C0040034
D010096,C0040997
D010096,C0232488
D010096,C0000737
D010096,C0344320
D010096,C0234458
D010096,C0428977
D010096,C0700361
D010096,C0700590
D010096,C0020458
D010096,C0812387
D010096,C0234192
D010096,C0917801
D010197,C0003578
D010197,C0006266
D010197,C0015230
D010197,C0011603
D010197,C0016382
D010197,C0020517
D010197,C0020649
D010197,C0035229
D010197,C1145670
D010197,C0036104
D010197,C0037036
D010197,C0039231
D010197,C0151786
D010197,C0235055
D010197,C0522224
D010197,C0332575
D010197,C0041834
D010197,C0340865
D010197,C0002792
D010197,C0475746
D010197,C0521987
D010197,C0687133
D010634,C0000768
D010634,C0424605
D010634,C0002888
D010634,C0002994
D010634,C0003578
D010634,C0004096
D010634,C0004134
D010634,C0005758
D010634,C0085932
D010634,C0009421
D010634,C0009676
D010634,C1443060
D010634,C0009806
D010634,C0011206
D010634,C0011603
D010634,C0011606
D010634,C0012833
D010634,C0013144
D010634,C2830004
D010634,C0013609
D010634,C0013985
D010634,C0233459
D010634,C0014518
D010634,C0015230
D010634,C0015376
D010634,C0015967
D010634,C0016412
D010634,C0018524
D010634,C0018681
D010634,C0019158
D010634,C0020517
D010634,C0020598
D010634,C0020649
D010634,C0020672
D010634,C0413252
D010634,C0022107
D010634,C0023066
D010634,C0023380
D010634,C0027497
D010634,C0027540
D010634,C0027769
D010634,C0233494
D010634,C0028084
D010634,C0028738
D010634,C0029442
D010634,C0030193
D010634,C0035078
D010634,C0036974
D010634,C0038325
D010634,C0014742
D010634,C0039070
D010634,C0041657
D010634,C0041834
D010634,C0042109
D010634,C0042571
D010634,C0042880
D010634,C0042963
D010634,C0085631
D010634,C0085633
D010634,C0233472
D010634,C0151559
D010634,C0549249
D010634,C0151735
D010634,C0151763
D010634,C0160390
D010634,C0221100
D010634,C0231528
D010634,C0948594
D010634,C0233571
D010634,C0233632
D010634,C1306341
D010634,C0235063
D010634,C0855775
D010634,C0349231
D010634,C0003467
D010634,C0424000
D010634,C0424295
D010634,C0428977
D010634,C0857177
D010634,C0003862
D010634,C1760428
D010634,C3203358
D010634,C0242184
D010634,C1145670
D010643,C0013144
D010643,C2830004
D010643,C0015672
D010643,C0004093
D010643,C0020651
D010643,C0026205
D010643,C0027424
D010643,C0039231
D010643,C2697368
D010643,C0232487
D010672,C0001122
D010672,C0001824
D010672,C0001925
D010672,C0002063
D010672,C0002418
D010672,C0002622
D010672,C0002792
D010672,C0002871
D010672,C0002884
D010672,C0002888
D010672,C0003123
D010672,C0232462
D010672,C0003537
D010672,C0003578
D010672,C0003862
D010672,C0948594
D010672,C0004093
D010672,C0004096
D010672,C0004134
D010672,C0004144
D010672,C0032326
D010672,C0004239
D010672,C0004604
D010672,C0006145
D010672,C0006277
D010672,C0006384
D010672,C0006625
D010672,C0006852
D010672,C0700345
D010672,C1609512
D010672,C0007785
D010672,C0008489
D010672,C0009421
D010672,C0009450
D010672,C0009676
D010672,C1443060
D010672,C0009763
D010672,C0009782
D010672,C0009806
D010672,C0010414
D010672,C0010520
D010672,C0011053
D010672,C0011168
D010672,C0011175
D010672,C0011206
D010672,C0011551
D010672,C0011603
D010672,C0011609
D010672,C0011616
D010672,C0011848
D010672,C0011991
D010672,C0012569
D010672,C0012833
D010672,C0013144
D010672,C2830004
D010672,C0013312
D010672,C0013362
D010672,C0029408
D010672,C0013378
D010672,C0013384
D010672,C0013395
D010672,C0013404
D010672,C0013428
D010672,C0013456
D010672,C0013491
D010672,C0014038
D010672,C0014457
D010672,C0014518
D010672,C0014591
D010672,C0015230
D010672,C0015371
D010672,C0015376
D010672,C0015672
D010672,C0015967
D010672,C0016059
D010672,C0016204
D010672,C0016658
D010672,C0016655
D010672,C0017152
D010672,C0017178
D010672,C0017181
D010672,C0017566
D010672,C0017574
D010672,C0018418
D010672,C0018681
D010672,C0018790
D010672,C0018800
D010672,C0018802
D010672,C0018946
D010672,C0018991
D010672,C0019079
D010672,C0019080
D010672,C0518015
D010672,C0019193
D010672,C0019572
D010672,C0019829
D010672,C1266194
D010672,C0152267
D010672,C0020039
D010672,C0020453
D010672,C0020456
D010672,C0020461
D010672,C0020507
D010672,C0020517
D010672,C0020538
D010672,C0020555
D010672,C0020578
D010672,C0020580
D010672,C0020598
D010672,C0020621
D010672,C0020649
D010672,C0020651
D010672,C0021053
D010672,C0021368
D010672,C0021400
D010672,C0022107
D010672,C0022638
D010672,C0023218
D010672,C0037763
D010672,C0023518
D010672,C0023530
D010672,C0024141
D010672,C0024299
D010672,C0024305
D010672,C0025007
D010672,C0025289
D010672,C0026827
D010672,C1142135
D010672,C0026848
D010672,C0026961
D010672,C0027066
D010672,C0027497
D010672,C0027540
D010672,C0027707
D010672,C0041349
D010672,C0027765
D010672,C0027769
D010672,C0233494
D010672,C0027932
D010672,C0028738
D010672,C0028961
D010672,C0029442
D010672,C0029456
D010672,C0030252
D010672,C0030312
D010672,C0030554
D010672,C0030794
D010672,C0030848
D010672,C0031036
D010672,C0031212
D010672,C0031256
D010672,C0031350
D010672,C0032285
D010672,C0032290
D010672,C0032617
D010672,C1167965
D010672,C0033774
D010672,C0033975
D010672,C0034065
D010672,C0034880
D010672,C0034935
D010672,C0035078
D010672,C0035455
D010672,C0036454
D010672,C0036572
D010672,C0036974
D010672,C0037036
D010672,C0037199
D010672,C0037287
D010672,C0281981
D010672,C0037822
D010672,C0038325
D010672,C0014742
D010672,C0038506
D010672,C1096340
D010672,C0038990
D010672,C0020458
D010672,C0039070
D010672,C0041657
D010672,C0039231
